cntnum,deptcode,deptname,LOCATION,skcode,baribc,barsbc1,barsbc2,prname,bndname,model,color,soh,variance,posprice,cntqnt,prtype,rpname
00010F111124001,11,Games,BS1+001+00002,274095,             ,2000002740957,,DEMO SWITCH-H NINTENDO CONSOLE (R3) SWITCH OLED WHITE (W),NINTENDO                      ,SWITCH OLED (W),ไม่ระบุ,1,0,14990,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,274929,             ,3307216216261,,XBOX-G RAINBOW 6 EXTRACTION (GUARDIAN) EFIGS (R3)(EN) XBOX,XBOX,?XBOX-G RAINBOW 6,ไม่ระบุ,1,0,514,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,276318,             ,2000002763185,,DEMO MOUSE GAMING STEELSERIES AEROX 3 BLACK,STEELSERIES,?AEROX 3,ไม่ระบุ,1,0,2990,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,276714,             ,45496590413,,JOY-CON WHEEL NINTENDO JOY-CON WHEEL,NINTENDO                      ,JOY-CON WHEEL,ไม่ระบุ,1,0,274,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,276922,             ,2000002769224,,SWITCH-G SF NINTENDO MARIO PARTY SUPERSTARS,NINTENDO                      ,MARIOPARTYSUPERSTARS,ไม่ระบุ,2,0,1234,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,276923,             ,45496597955,,SWITCH-G SF NINTENDO KIRBY AND THE FORGOTTEN LAND,NINTENDO                      ,KIRBY AND THE FORGOT,ไม่ระบุ,2,0,1490,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,278667,             ,45496598075,,SWITCH-G SF NINTENDO SWITCH SPORTS,NINTENDO                      ,NINTENDOSWITCHSPORTS,ไม่ระบุ,1,0,1320,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,279403,             ,45496598136,,SWITCH-G SF NINTENDO MARIO STRIKERS BATTLE LEAGUE,NINTENDO                      ,MARIO BATTLE LEAGUE,ไม่ระบุ,1,0,794,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,280039,             ,45496597924,,SWITCH-G SF NINTENDO FIRE EMBLEM WARRIORS THREE HOPES,NINTENDO                      ,FIRE EMBLEM WARRIORS,ไม่ระบุ,1,0,794,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,280775,             ,45496598167,,SWITCH-G SF NINTENDO SPLATOON 3,NINTENDO                      ,SPLATOON 3,ไม่ระบุ,1,0,1034,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,280776,             ,45496598280,,SWITCH-G SF NINTENDO XENOBLADE CHRONICLES 3,NINTENDO                      ,XENOBLADE 3,ไม่ระบุ,1,0,1094,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,281579,             ,45496598211,,SWITCH-G SF NINTENDO POKEMON SCARLET,NINTENDO                      ,?POKEMON SCARLET,ไม่ระบุ,2,0,1224,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,281971,             ,710425559303,2000002819714,SWITCH-G SF NINTENDO NBA 2K23 STANDARD (R3)(EN),NINTENDO                      ,?NSW NBA2K23 STANDAR,ไม่ระบุ,3,0,734,3,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,281974,             ,710425650215,2000002819745,SWITCH-G SF NINTENDO NBA 2K23 MICHAEL JORDAN (R3)(EN),NINTENDO                      ,?NSW NBA 2K23 JORDAN,ไม่ระบุ,1,0,1814,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,282422,             ,2000002824220,,DEMO PS5 DUALSENSE SONY CFI-ZCT1G,SONY                          ,CFI-ZCT1G,ไม่ระบุ,1,0,2390,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,282423,             ,2000002824237,,DEMO PS5 DUALSENSE SONY CFI-ZCT1G 01 MIDNIGHT BLACK ,SONY                          ,CFI-ZCT1G 01 ,ไม่ระบุ,1,0,2390,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,282424,             ,2000002824244,,DEMO PS5 DUALSENSE SONY CFI-ZCT1G 02 COSMIC RED,SONY                          ,CFI-ZCT1G 02,ไม่ระบุ,1,0,2590,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,282425,             ,2000002824251,,DEMO PS5 DUALSENSE SONY CFI-ZCT1G 03 NOVA PINK ,SONY                          ,CFI-ZCT1G 03 ,ไม่ระบุ,1,0,2590,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,282426,             ,2000002824268,,DEMO PS5 DUALSENSE SONY CFI-ZCT1G 04 GALACTIC PURPLE ,SONY                          ,CFI-ZCT1G 04 ,ไม่ระบุ,1,0,2590,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,282427,             ,2000002824275,,DEMO PS5 DUALSENSE SONY CFI-ZCT1G 05 STARLIGHT BLUE ,SONY                          ,CFI-ZCT1G 05,ไม่ระบุ,1,0,2590,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00037,282428,             ,2000002824282,,DEMO PS5 CHARGING STATION DUALSENSE SONY CFI-ZDS1 G,SONY                          ,CFI-ZDS1 G,ไม่ระบุ,1,0,1090,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,282429,             ,2000002824299,,DEMO PS5 PULSE WIRELESS HEADPHONE SONY CFI-ZWH1G,SONY                          ,CFI-ZWH1G,ไม่ระบุ,1,0,3490,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,283678,             ,5030917297373,,PS4 SW CALL OF DUTY MODERN WARFARE II SONY PLAS-11260,SONY                          ,PLAS-11260,ไม่ระบุ,2,0,2390,2,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,285179,             ,4948872415392,,PSVR2 SONY CFI-ZVR1 G,SONY                          ,CFI-ZVR1 G,ไม่ระบุ,1,0,14890,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,285181,             ,4948872415859,,PSVR2 SENSE CONTROLLER CHARGING STATION SONY CFI-ZSS1 G,SONY                          ,CFI-ZSS1 G,ไม่ระบุ,2,0,1699,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,285587,             ,2000002855873,,DEMO PLAYSTATION 5 ULTRA HD BLURAY GOD OF WAR SONY ASIA-00432,SONY                          ,ASIA-00432,ไม่ระบุ,1,0,20790,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,286593,             ,4548736087507,,PS4 SLIM 1TB SONY CUH-2218B B01,SONY                          ,CUH-2218B B01,ไม่ระบุ,1,0,7184,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,286598,             ,4948872415705,,PS5 DUALSENSE EDGE SONY CFI-ZCP1 G,SONY                          ,CFI-ZCP1 G,ไม่ระบุ,3,0,7790,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,286598,             ,4948872415705,,PS5 DUALSENSE EDGE SONY CFI-ZCP1 G,SONY                          ,CFI-ZCP1 G,ไม่ระบุ,3,0,7790,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,288108,             ,2000002881087,,DEMO SWITCH-G SF NINTENDO MARIO STRIKERS BATTLE LEAGUE,NINTENDO                      ,MARIO BATTLE LEAGUE,ไม่ระบุ,1,0,990,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,288109,             ,2000002881094,,DEMO SWITCH-G SF NINTENDO SPLATOON 3,NINTENDO                      ,SPLATOON 3,ไม่ระบุ,1,0,990,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00014,289140,             ,860003568200,2000002891406,PLAYSTATION EDITION LIGHTNING CONNECTOR BACKBONE BB-02-W-S,BACKBONE,BB-02-W-S,ไม่ระบุ,1,0,2990,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289562,             ,8885011017504,,SWITCH-G SF NINTENDO OCTOPATH TRAVELER II,NINTENDO                      ,?NSW OCTOPATH II,ไม่ระบุ,1,0,994,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,289565,             ,2000002895657,,DEMO PSVR2 HORIZON BUNDLE SONY ASIA-00446,SONY                          ,ASIA-00446,ไม่ระบุ,2,0,23890,2,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,289566,             ,2000002895664,,DEMO PS5 DUALSENSE EDGE SONY CFI-ZCP1 G,SONY                          ,CFI-ZCP1 G,ไม่ระบุ,1,0,7790,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,289838,             ,2000002898382,,DEMO PLAYSTATION 5 UITRA HD BLURAY SONY CFI-1218A 01,SONY                          ,CFI-1218A 01,ไม่ระบุ,2,0,18690,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289987,             ,45496598990,,SWITCH-G SF NINTENDO BAYONETTA,NINTENDO                      ,?BAYONETTA,ไม่ระบุ,1,0,604,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289988,             ,45496598198,,SWITCH-G SF NINTENDO BAYONETTA ORIGINS CEREZA AND THE LOST DEMON,NINTENDO                      ,BAYONETTA ORIGINS,ไม่ระบุ,2,0,1690,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289989,             ,45496597900,,SWITCH-G SF NINTENDO BAYONETTA 3 TRINITY MASQUERADE EDITION,NINTENDO                      ,?BAYONETTA 3 TRINITY,ไม่ระบุ,1,0,1674,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289991,             ,45496591922,,SWITCH-G SF NINTENDO KIRBY STAR ALLIES,NINTENDO                      ,KIRBY STAR ALLIES,ไม่ระบุ,1,0,624,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289992,             ,45496592691,,SWITCH-G SF NINTENDO SUPER MARIO BROS.U DELUXE,NINTENDO                      ,MARIO BROS.U DELUXE,ไม่ระบุ,1,0,1234,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289993,             ,45496593971,,"SWITCH-G SF NINTENDO POK?MON LET’S GO, EEVEE",NINTENDO                      ,POKEMON EEVEE,ไม่ระบุ,1,0,704,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289994,             ,45496593940,,"SWITCH-G SF NINTENDO POK?MON LET’S GO, PIKACHU",NINTENDO                      ,POKEMON PIKACHU,ไม่ระบุ,1,0,1054,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289995,             ,45496592967,,SWITCH-G SF NINTENDO CAPTAIN TOAD: TREASURE TRACKER,NINTENDO                      ,CAPTAIN TOAD ,ไม่ระบุ,1,0,1054,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289997,             ,45496592660,,SWITCH-G SF NINTENDO DONKEY KONG COUNTRY TROPICAL FREEZE,NINTENDO                      ,DONKEY KONG,ไม่ระบุ,1,0,704,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289998,             ,45496593889,,SWITCH-G SF NINTENDO DRAGON QUEST BUILDERS 2,NINTENDO                      ,DRAGON QUEST2,ไม่ระบุ,1,0,704,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,289999,             ,45496598204,,SWITCH-G SF NINTENDO FIRE EMBLEM ENGAGE,NINTENDO                      ,FIRE EMBLEM ENGAGE,ไม่ระบุ,1,0,704,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290000,             ,45496593827,,SWITCH-G SF NINTENDO GO VACATION,NINTENDO                      ,?GO VACATION,ไม่ระบุ,1,0,1054,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290001,             ,45496596408,,SWITCH-G SF NINTENDO LUIGI'S MANSION 3,NINTENDO                      ,LUIGI'S MANSION 3,ไม่ระบุ,3,0,1490,3,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290002,             ,45496597597,,SWITCH-G SF NINTENDO MARIO GOLF  SUPER RUSH,NINTENDO                      ,MARIO GOLF SUPER RUS,ไม่ระบุ,1,0,1054,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290003,             ,45496592639,,SWITCH-G SF NINTENDO MARIO TENNIS ACES,NINTENDO                      ,MARIO TENNIS ACES,ไม่ระบุ,1,0,1234,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290004,             ,45496597740,,SWITCH-G SF NINTENDO METROID DREAD,NINTENDO                      ,?METROID DREAD,ไม่ระบุ,1,0,704,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290006,             ,45496597610,,SWITCH-G SF NINTENDO MIITOPIA,NINTENDO                      ,?MIITOPIA,ไม่ระบุ,1,0,1054,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290007,             ,45496596804,,SWITCH-G SF NINTENDO NECRO DANCER LEGEND OF ZELDA,NINTENDO                      ,NECRO DANCER,ไม่ระบุ,1,0,1054,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290008,             ,45496596767,,SWITCH-G SF NINTENDO PAPER MARIO THE ORIGAMI KING,NINTENDO                      ,PAPER MARIO ,ไม่ระบุ,1,0,704,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290009,             ,45496594336,,SWITCH-G SF NINTENDO PIKMIN 3 DELUXE,NINTENDO                      ,PIKMIN 3 DELUXE,ไม่ระบุ,1,0,704,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290010,             ,45496596927,,SWITCH-G SF NINTENDO TOKYO MIRAGE SESSIONS ,NINTENDO                      ,?TOKYO MIRAGE,ไม่ระบุ,2,0,704,2,Credit,VAR2
00010F111124001,11,Games,SFL+001+00014,290026,             ,850041963020,,ONE PLAYSTATION EDITION FOR ANDROID BACKBONE BB-51-W-S,BACKBONE,BB-51-W-S,ไม่ระบุ,1,0,2404,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00014,290027,             ,2000002900276,,DEMO PLAYSTATION EDITION LIGHTNING CONNECTOR BACKBONE BB-02-W-S,BACKBONE,BB-02-W-S,ไม่ระบุ,1,0,4290,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290049,             ,2000002900498,,SWITCH-G SF NINTENDO ASTRAL CHAIN,NINTENDO                      ,?ASTRAL CHAIN,ไม่ระบุ,1,0,704,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290050,             ,45496594282,,SWITCH-G SF NINTENDO MARVEL ULTIMATE ALLIANCE 3 THE BLACK ORDER,NINTENDO                      ,?MARVEL ULTIMATE,ไม่ระบุ,2,0,1054,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290051,             ,2000002900511,,SWITCH-G SF NINTENDO OCTOPATH TRAVELER,NINTENDO                      ,OCTOPATH TRAVELER,ไม่ระบุ,2,0,1234,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290052,             ,2000002900528,,SWITCH-G SF NINTENDO YOSHI'S CRAFTED WORLD,NINTENDO                      ,YOSHI'S CRAFTED WORL,ไม่ระบุ,1,0,1054,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,290224,             ,47875103962,2000002902249,PS5-G SOFTWARE PLAYSTATION DIABLO IV (DIABLO 4),SOFTWARE PLAYSTATION,PS5 DIABLO 4,ไม่ระบุ,1,0,1504,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,290225,             ,47875103924,2000002902256,PS4-G SOFTWARE PLAYSTATION DIABLO IV (DIABLO 4),SOFTWARE PLAYSTATION,PS4 DIABLO 4,ไม่ระบุ,1,0,1754,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290784,             ,45496596880,,SWITCH-G SF NINTENDO EVERYBODY1-2-SWITCH,NINTENDO                      ,EVERYBODY1-2-SWITCH,ไม่ระบุ,1,0,554,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290785,             ,45496599171,,SWITCH-G SF NINTENDO Pikmin 4,NINTENDO                      ,PIKMIN 4,ไม่ระบุ,1,0,704,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290786,             ,45496599232,,SWITCH-G SF  Disney Illusion Island,NINTENDO                      ,?DISNEY ILLUSION,ไม่ระบุ,1,0,774,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,290792,             ,2000002907923,,DEMO SWITCH NINTENDO SWITCH RED/BLUE JOY,NINTENDO                      ,SWITCH RED/BLUE JOY,ไม่ระบุ,1,0,11690,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,290824,             ,815820022688,,META-H VR HEADSET META QUEST 2 128GB [JP] WHITE,META                          ,?META QUEST 2 128 JP,ไม่ระบุ,1,0,7464,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,291146,             ,47875104921,,PS5-G SOFTWARE PLAYSTATION CRASH TEAM RUMBLE DELUXE EDITION,SOFTWARE PLAYSTATION,PS5 CRASH TEAMRUMBLE,ไม่ระบุ,1,0,1790,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,291184,             ,197105186446,,GAMING HANDHELD ASUS ROG ALLY RC71L-NH001W,ASUS ROG,ROG ALLY (RC71L),ไม่ระบุ,2,0,19990,2,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,291393,             ,2000002913931,,DEMO PS5 SW GR7 STANDARD EDITION SONY ECAS-00035E,SONY                          ,ECAS-00035E,ไม่ระบุ,1,0,2290,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,291397,             ,4948872415958,,PS5 ACCESS CONTROLLER SONY CFI-ZAC1 G,SONY                          ,CFI-ZAC1 G,ไม่ระบุ,1,0,1724,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,291920,             ,5056208819581,2000002919209,SWITCH-G SF NINTENDO MOVING OUT 2,NINTENDO                      ,NSW MOVING OUT 2,ไม่ระบุ,2,0,884,2,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,291921,             ,4897077990800,,PS4-G SOFTWARE PLAYSTATION CAPCOM FIGHTING COLLECTION,SOFTWARE PLAYSTATION,PS4 CAPCOM FIGHTING,ไม่ระบุ,2,0,834,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,292674,             ,710425651540,2000002926740,SWITCH-G SF NINTENDO NBA 2K24 KOBE BRYANT EDITION,NINTENDO                      ,NSW NBA 2K24 KOBE,ไม่ระบุ,1,0,1024,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,292675,             ,710425651595,2000002926757,SWITCH-G SF NINTENDO NBA 2K24 BLACK MAMBA EDITION,NINTENDO                      ,NSW NBA 2K24 MAMBA,ไม่ระบุ,1,0,2124,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,292680,             ,3307216274087,2000002926801,PS5-G SOFTWARE PLAYSTATION THE CREW MOTORFEST,SOFTWARE PLAYSTATION,PS5 THECREWMOTORFEST,ไม่ระบุ,1,0,1564,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,293700,             ,45496597368,,SWITCH-H NINTENDO CONSOLE(R3) SWITCH OLED MARIO RED EDITION,NINTENDO                      ,SWITCH OLED MARIORED,ไม่ระบุ,2,0,13990,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,293701,             ,45496593858,,SWITCH-G SF NINTENDO FIRE EMBLEM THREE HOUSES,NINTENDO                      ,FIREEMBLEMTHREEHOUSE,ไม่ระบุ,1,0,1054,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,293702,             ,4902370551747,,SWITCH-G SF NINTENDO DETECTIVE PIKACHU RETURNS,NINTENDO                      ,PIKACHU RETURNS,ไม่ระบุ,1,0,1054,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,293703,             ,4902370551754,,SWITCH-G SF NINTENDO SUPER MARIO BROS. WONDER,NINTENDO                      ,MARIO BROS WONDER,ไม่ระบุ,2,0,1890,2,Credit,VAR2
00010F111124001,11,Games,,293704,             ,4948872415675,,PS5 DUALSENSE SONY CFI-ZCT1G 07 METALLIC VOLCANIC RED,SONY                          ,CFI-ZCT1G 07,ไม่ระบุ,-1,2170,2190,,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,293734,             ,819335021808,,PS5-G SOFTWARE PLAYSTATION DEAD CELLS: RETURN TO CASTLEVANIA,SOFTWARE PLAYSTATION,PS5 DEADCELLS RETURN,ไม่ระบุ,1,0,944,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,293738,             ,3307216275114,2000002937388,PS5-G SOFTWARE PLAYSTATION ASSASSIN'S CREED MIRAGE STANDARD,SOFTWARE PLAYSTATION,PS5 ASSASSIN'SMIRAGE,ไม่ระบุ,3,0,1990,3,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,293739,             ,3307216275206,,PS5-G SOFTWARE PLAYSTATION ASSASSIN'S CREED MIRAGE DELUXE,SOFTWARE PLAYSTATION,PS5 ASSASSINMIRAGEDX,ไม่ระบุ,1,0,2390,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,293743,             ,5906961191472,2000002937432,PS5-G SOFTWARE PLAYSTATION LORDS OF FALLEN STANDARD,SOFTWARE PLAYSTATION,PS5 LORDS OF FALLEN,ไม่ระบุ,1,0,1504,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,294422,             ,4902370551778,,SWITCH-G SF NINTENDO SUPER MARIO RPG,NINTENDO                      ,SUPER MARIO RPG,ไม่ระบุ,3,0,1890,3,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,294423,             ,4535506303738,,SWITCH-G SF NINTENDO FASHION DREAMER,NINTENDO                      ,FASHION DREAMER,ไม่ระบุ,1,0,1104,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,295032,             ,4902370551730,,SWITCH-G SF NINTENDO PIKMIN 1+2,NINTENDO                      ,PIKMIN 1+2,ไม่ระบุ,1,0,944,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,295033,             ,45496883676,,SWITCH-G SF NINTENDO SUPER MARIO PARTY + JOYCON PASTEL P/GR,NINTENDO                      ,SUPER MARIO PARY+JOY,ไม่ระบุ,2,0,3890,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,295034,             ,4902370551921,,SWITCH-G SF NINTENDO MARIO KART 8 DELUXE + BOOTSER COURSE ,NINTENDO                      ,MARIO KART 8+DLC,ไม่ระบุ,1,0,2590,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,295035,             ,4902370551839,,SWITCH-G SF NINTENDO POKEMON SCARLET + DLC AREA ZERO,NINTENDO                      ,POKEMON SCARLET+DLC,ไม่ระบุ,1,0,1674,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,295036,             ,4902370551846,,SWITCH-G SF NINTENDO POKEMON VIOLET+ DLC AREA ZERO,NINTENDO                      ,POKEMON VIOLET+DLC,ไม่ระบุ,1,0,1954,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,295038,             ,5030917299957,,PS5-G SOFTWARE PLAYSTATION CALL OF DUTY MODERN WARFARE III,SOFTWARE PLAYSTATION,PS5 CALL OF DUTY III,ไม่ระบุ,1,0,1684,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,295039,             ,5051895416044,,SWITCH-G SF NINTENDO HOGWARTS LEGACY STANDARD,NINTENDO                      ,NSW HOGWARTS LEGACY,ไม่ระบุ,2,0,1494,2,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,295042,             ,3307216277279,,PS5-G SOFTWARE PLAYSTATION AVATAR FRONTIERS OF PANDORA LMT,SOFTWARE PLAYSTATION,PS5 AVATAR LMT,ไม่ระบุ,1,0,1504,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,295043,             ,3307216277071,,PS5-G SOFTWARE PLAYSTATION AVATAR FRONTIERS OF PANDORA GOLD,SOFTWARE PLAYSTATION,PS5 AVATAR GOLD,ไม่ระบุ,1,0,2344,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,295103,             ,4948872615938,4948872615853,PS5 SW RISE OF THE RONIN SONY ECAS-00093,SONY                          ,ECAS-00093,ไม่ระบุ,4,0,1290,4,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,295236,             ,4948872614849,,PS5 SW THE LAST OF US PART II STANDARD SONY ECAS-00056E,SONY                          ,ECAS-00056E,ไม่ระบุ,1,0,1104,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,295945,             ,4902370551976,,SWITCH-G SF NINTENDO ANOTHER CODE: RECOLLECTION,NINTENDO                      ,ANOTHER CODE: RECOLL,ไม่ระบุ,1,0,944,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00002,295946,             ,4902370551990,,SWITCH-G SF NINTENDO MARIO VS. DONKEY KONG,NINTENDO                      ,MARIO VS. DONKEY KON,ไม่ระบุ,2,0,1690,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,296184,             ,197532780910,,GAMING HANDHELD LENOVO LEGION GO 83E1001XTA BK,LENOVO LEGION,?LEGION GO 83E1001XT,ไม่ระบุ,1,0,18964,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,296588,             ,4948872415903,2000002965886,PLAYSTATION 5 NEW DIGITAL EDITION SONY CFI-2018 B01,SONY                          ,CFI-2018 B01,ไม่ระบุ,3,0,12890,3,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,296590,             ,4948872415927,2000002965909,PLAYSTATION 5 NEW ULTRA HD BLURAY SONY CFI-2018 A01,SONY                          ,CFI-2018 A01,ไม่ระบุ,6,0,15890,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,296590,             ,4948872415927,2000002965909,PLAYSTATION 5 NEW ULTRA HD BLURAY SONY CFI-2018 A01,SONY                          ,CFI-2018 A01,ไม่ระบุ,6,0,15890,4,Credit,VAR2
00010F111124001,11,Games,SFL+001+00037,296591,             ,2000002965916,,DEMO PLAYSTATION 5 NEW ULTRA HD BLURAY SONY CFI-2018 A01,SONY                          ,CFI-2018 A01,ไม่ระบุ,3,0,18690,1,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,296591,             ,2000002965916,,DEMO PLAYSTATION 5 NEW ULTRA HD BLURAY SONY CFI-2018 A01,SONY                          ,CFI-2018 A01,ไม่ระบุ,3,0,18690,2,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,296592,             ,4948872615822,2000002965923,PLAYSTATION 5 NEW DIGITAL EDITION WITH 2DS SONY ASIA-00480,SONY                          ,ASIA-00480,ไม่ระบุ,4,0,17690,4,Credit,VAR2
00010F111124001,11,Games,BS1+001+00003,296593,             ,4948872615815,2000002965930,PLAYSTATION 5 NEW ULTRA HD BLURAY WITH 2DS SONY ASIA-00479,SONY                          ,ASIA-00479,ไม่ระบุ,2,0,20690,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,296593,             ,4948872615815,2000002965930,PLAYSTATION 5 NEW ULTRA HD BLURAY WITH 2DS SONY ASIA-00479,SONY                          ,ASIA-00479,ไม่ระบุ,2,0,20690,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,296648,             ,4948872416184,,PS5 NEW BLURAY CONSOLE COVERS SONY CFI-ZCS2 G01 MIDNIGHT BLACK ,SONY                          ,CFI-ZCS2 G01,ไม่ระบุ,1,0,1890,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00037,296809,             ,2000002968092,,DEMO PS5 CAMERA SONY CFI-ZEY1 G,SONY                          ,CFI-ZEY1 G,ไม่ระบุ,1,0,2090,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00037,296810,             ,2000002968108,,DEMO PS5 MEDIA REMOTE SONY CFI-ZMR1 G,SONY                          ,CFI-ZMR1 G,ไม่ระบุ,1,0,1090,1,Credit,VAR2
00010F111124001,11,Games,SFL+001+00038,297235,             ,4948872416191,,PS5 PULSE ELITE WIRELESS HEADSET SONY CFI-ZWH2G WHITE,SONY                          ,CFI-ZWH2G,ไม่ระบุ,1,0,4490,1,Credit,VAR2
